Id,oblast,Body
4233,chemistry,Here's two links ( 1 2 ) that show the simple scheme on forming monolayers The essential figure is also shown here For the second part of your question I can only point out this article that describes which properties change if you make the molecules more bulky or add chloride etc I would guess that APTES has well known properties and they are neutral regarding common applications
4067,chemistry,By rapid switching they technically mean Ligand-to-Metal Charge Transfer (LMCT) A more modern framework is Ligand Field Theory I would have to teach a class to fully explain it in those terms but I'll try to explain it in terms of this hybridization you brought up A chemical bond implies a higher probability of finding electrons between two bound nuclei Atomic orbitals describe the electron density for individual nuclei A bond between two nuclei necessitates some physical overlap of the relevant atomic orbitals It is in this way that we say that the linear combination of atomic orbitals say two consisting of a $2s$ and $2p$ orbital results in a molecular orbital that describes the molecule We would write the wave function for the complex as $$\Psi = C_1 \psi(2s) \pm C_2 \psi(2p)$$ The amount of mixing is just a matter of adjusting the coefficients $C_n$ And so we might say that the bond in this made-up molecule is $sp$ hybridized $sp^3$ hybridized would mean the following kind of wave function $$\Psi = C_1 \psi(2s) \pm C_2 \psi(2p) \pm C_3 \psi(2p) \pm C_4 \psi(2p)$$ Similarly $sd^3$ could mean a wave function of the following nature $$\Psi = C_1 \psi( (n+1) s) \pm C_2 \psi(n d) \pm C_3 \psi(nd) \pm C_4 \psi(nd) $$ where $n=3$ in the case of Mn or Cr If one performs the proper molecular orbital calculations on the valence $3d$ $4s$ and $4p$ for manganese or chromium and the $2s$ and $2p$ for oxygen in tetrahedral symmetry then you can draw the molecular orbital energy diagram for your complex once you match your eigenvalues to the correct trace of the appropriate transformation matrix and you can hear a bunch more jargon on it or I can explain the main point of our models why we think MnO$_4$ $^-$ is purple The bonds in specifically permanganate (I have never actually done the calculations on dichromate although they should be similar in principle) are between Mn$^{+7}$ and four O$^{-2}$ in the geometry shown here The electronegativity of oxygen clearly dictates most of the electron density and as a result has them sitting on ligands (oxygen) instead of the metal An electronically excited state can be reached with light absorption in the range of 500-600 nm light due to the relative weakness of the interactions between the ligand and metal If they were stronger interactions then it would take more energy to promote electrons into a higher energy state and the color would be shifted into the UV A colorwheel tells you that light absorption in the 500-600nm range should be approximately violet which is what we see for the color of this particular complex Anyway this excited state means some electrons temporarily move from the ligand to the metal resulting in a LMCT band
4777,chemistry,Almost certainly yes Applications of modern organic synthesis methods have drastically shortened the synthetic routes for such previously daunting targets such as strychnine see Vanderwal tetracyclines Myers and pyrroloindole alkaloids Movassaghi to name but a few - and recent efforts by Baran and White on C-H activation of alkanes have already yielded more efficient syntheses of many complex polycyclic terpenes There is no reason to think that significant improvement could not occur for chlorophyll or B12 In fact the absence of chlorophyll or Vitamin B12 from modern synthetic efforts represents a bit of a blind spot; it could well be that new chemistry could be discovered in the process Although that 1 16 hydride shift by Eschenmoser will be hard to beat -)
4034,chemistry,It's a very general statement but it's not always true I'll explain why it's often true and give a counter-example at the end Your majority component B and the impurity (let's call it A) form a binary system In most cases such binary mixtures exhibit a solid–liquid phase diagram as follows (image taken from these lecture notes ) This binary phase diagram has pure A on the left pure B on the right A and B form somewhere a eutectic It is the point here at concentration e and temperature y Because the existence of a eutectic point is guaranteed for any A/B binary system and because the eutectic corresponds to a lower temperature your liquidus curve decreases with increasing impurity concentration and the impurity thus lowers the melting point However not all binary mixtures form a eutectic In the words of Wikipedia Not all binary alloys have a eutectic point; for example in the silver-gold system the melt temperature (liquidus) and freeze temperature (solidus) both increase monotonically as the mix changes from pure silver to pure gold The corresponding phase diagram is as follows
4038,chemistry,EDIT It is clear now that NickT was looking for an experimental solution My post deals with a computational solution We can delete my response if need be until a more relevant question arises How would I quantify how significant the interaction is Determining the interaction energy between two defined monomers such as your aromatic Triazole and amide is a rather straightforward process This process is referred to as the supramolecular approach I'll point you to a paper that analyzes the benzene dimer This method is strictly a computational one so a bit of knowledge in computational chemistry is necessary The Supramolecular Approach The What The supramolecular approach boils down to this $E_{int} = E_{dimer} - (E_{mon1} + E_{mon2})$ Here we have some interaction energy ($E_{int}$) determined from the difference of a dimer energy ($E_{dimer}$) and the sum of the two monomers ($E_{monomer}$) If both monomers were equivalent (say you were interested in the interaction energy of the benzene dimer where each monomer was a benzene ring) you could simplify the summation to two times the energy of one monomer ($2E_{mon}$) In your particular case you have two different monomers The whole idea is if I have two interacting molecules I can determine the energy of each molecule individually (as if they were separated at infinite distance) as well as their complex So as you bring these molecules closer and closer together the energy starts to go down (the interaction energy) The How NOTE Your geometry is from a crystal structure Do NOT modify this geometry You will want to keep everything exactly as is This means you don't want to optimize your system You do not want to eyeball monomer placement Take everything from your known structure and be careful not to change it otherwise it can ruin this process We are modifying the structure by truncating and capping but intermolecular parameters must stay the same for whatever it is you are trying to model You will want to optimize your cap meaning run an optimization on your capped-monomer but freeze everything but the thing you are using to cap Define your monomers You will need to determine what part of your 'dimer' system is important for describing this weak interaction I recommend keeping the aromatic ring and truncating the ring with something similar to what is being truncated You could cap your monomer with a hydrogen or a methyl group for example If the piece you've cut out is highly polarizable cap with something with a similar property If your truncated piece is neutral in charge cap with something that is neutral You get the idea Define your dimer Your dimer is simply a combination of your two defined monomers Determine the method you want to implement Post-Hartree-Fock methods are essential for this Note that if you use the widely-implemented MP2 method your answer may be way off (can over-estimate pi-pi interactions by as much as 200% ) The CCSD(T) method is recommended Define your basis set For aromatic systems your best bet would be to use Dunning-Hunzaga's correlation consistent family of basis sets I recommend using aug-cc-pVTZ for good results Whatever you decide be sure your basis set includes polarization and diffuse functions The suggested basis set does this (augmented means diffuse on all atoms whereas pVTZ means 'polarized-valence triple zeta') Determine the energies of your monomers and dimer You will want to run a single-point energy ca
4051,chemistry,An $\alpha \beta$-unsaturated ketone is electrodeficient at the $\beta$ position This can be seen if you draw the resonance structures of such a molecule The $\beta$ carbon is thus a good site for nucleophilic attack But as you know carbonyls are also prone to nucleophilic attack To discriminate between the two you need to look at how the reaction is controlled either thermodynamically or kinetically In a kinetically controlled reaction the product that is formed fastest predominates In a thermodynamically controlled reaction the predominant product is the energetically favored one A Michael addition is a 1-4 addition where a nucleophile attacks the $\beta$ carbon and produces the thermodynamically favored product On the other hand a 1-2 reaction (on the carbonyl) gives the kinetic product and is obtained at low temperatures Why is the 1-4 product thermodynamically more stable Because the resulting product benefits from keto-enol tautomerism which results in lowering the energy of the system Usually the more resonance forms a compound has the more its electrons are delocalized the more stable it is Draw the resonance forms of the 1-4 and 1-2 products and see You asked for specific affinities of different organometallics in 1-4/1-2 additions My knowledge is that organocuprates ($\mathrm{R-CuLi}$) will perform Michael additions and that organolithians seem to prefer 1-2 addition Also according to this source Grignard reagents do not seem to have a preference My take on this is that the cuprate is less reactive and therefore can form the thermodynamic product whereas the lithium reagent is so destabilized that it reacts right away
4362,chemistry,Ok I will try my hand on the mechanism In my opinion the reaction should work with a catalytic amount of $\ce{H+}$ since the key step for the reaction is the hydrolysis of the orthoester This is an entropically very favourable reaction since from one reactant molecule you get two product molecules The resulting molecule is extremely reactive So it can easily react with the enolized malonate The enolization might be facilitated by the $\ce{ZnCl2}$ and/or the cat $\ce{H+}$ (I'm not entirely sure whether the $\ce{ZnCl2}$ really plays the role I've given it below in this reaction So if anyone knows good arguments against it please let me know ) The protonated product can then take part in an $\mathrm{E}1$ elimination reaction to yield ethyl ethoxymethylenemalonate The carbocation which results when $\ce{EtOH}$ leaves the molecule is stabilized by the neighboring ethoxy group The hydrogen on the central carbon atom is very acidic since it is placed between three carboxylate groups so it can even be removed by rather non-basic molecules e g by an $\ce{EtOH}$ a malonate or an othoester molecule So much for the acid catalysed mechanism Now for the question why one doesn't simply use a base to facilitate the addition of the activated methylene compound Well this is due to the fact that orthoesters are quite stable against basic hydrolysis So under basic conditions you don't get the carbonyl component of the addition reaction
4055,chemistry,The difficulty with creating an ionic bond glass is that creating true glasses depends on a combination of directional bonding between atoms (or molecules) and a rate of cooling that doesn't give those bonds time to move into optimal positions The result is a bit like piling together sticky spheres that become locked before they can find an optimal stacking arrangement Pure ionic bonds in contrast are more like slippery spheres that are attracted towards each others' centers but don't have any particular preferences about which parts of their surfaces make contact Given that the most likely result by far from very rapid cooling of a molten ionic solid will be to produce micro or nanocrystalline ionic solids that may superficially resemble glasses but which under X-ray or neutron diffraction crystallography would prove actually to have crystal structure at a very fine scale With that said you nonetheless can come up with a recipe for trying to make a truly glassy ionic solid especially since there's no such thing as a pure ionic bond You would want to cool a very thin layer of molten salt at at an incredibly high rate at least millions of degrees per second if I recall glassy metal cooling rates rightly For ionic you would also want the result to be pretty close to absolute zero since whatever degree of directional stickiness you can get out of ionic solids is likely to be less even than metallic bonds Finally if you really want to try to make such a thing as a serious project you of course must check the literature in detail My rule of thumb is that if you dig deep enough there are almost no decently plausible ideas that you can think of in the physical sciences that someone has not at least written a paper on in some journal and maybe even done some experiments Still what you are asking is an intriguing idea for a real experiment and it wasn't that many years ago that both metallic glasses and Penrose-tiled quasicrystals were new ideas
4435,chemistry,Nitrile gloves are made of nitrile rubber or poly(butadiene/acrylonitrile) This polymer is highly soluble in chloroform with some papers I found indicating that one can dissolve up to 18% in mass of nitrile butadiene rubber in chloroform Moreover it permeates easily through NBR meaning we can expect the dissolution to be fast in addition to thermodynamically favourable Finally I would not expect the mechanism here to be any different from that of any polymer dissolution by a good solvent The solvent will permeate through the polymer intercalate between polymer chains and solvate them (inducing swelling) Once solvated the network of polymer chains looses its mechanical properties and they can fully separate (I wish I could find a good existing illustration for that part but I can't right now… If anyone can feel free to edit )
4104,chemistry,The currently accepted hydrogenation mechanism for metal like palladium is the Horiuti-Polanyi mechanism ( image ) This mechanism works with good yield for alkenes and alkynes For an aromatic compound the activation energy is much higher because the aromaticity of the target molecule is being broken by the first hydrogenation Indeed 1 3-cyclohexadiene is very unstable and will revert to benzene and hydrogen instead of continuing to cyclohexane Addition of a Lewis Acid makes palladium an acceptable catalyst for the hydrogenation of benzene however An intermediate compound with the benzene and the LA is first formed and hydrogen is added to this intermediate This paper discusses the mechanism of hydrogenation in the presence of a Lewis Acid Rhodium catalysts work slightly differently They generally have ligands attached that help stabilize the intermediates You can see a simplified mechanism here and there are papers discussing specific catalysts here and here Basically in the case of benzene the relatively unstable 1 2-cyclohexadiene is held in place on the catalyst until it has been completely hydrogenated
4075,chemistry,It has to be so common a question that the answer is actually given in various places on Dupont's own website (Dupont are the makers of Teflon) “If nothing sticks to Teflon® then how does Teflon® stick to a pan Nonstick coatings are applied in layers just like paint The first layer is the primer—and it's the special chemistry in the primer that makes it adhere to the metal surface of a pan And from this other webpage of theirs The primer (or primers if you include the “mid coat” in the picture above) adheres to the roughened surface often obtained by sandblasting very strongly it's chemisorption and the primer chemical nature is chosen as to obtain strong bonding to both the metal surface Then the PTFE chain extremities create bonds with the primer And thus it stays put
4066,chemistry,Well shaking a sep-funnel is a great way of creating a horrible intractable emulsion with no clear phase boundary so don't do that (also the stopper might pop off as soon as you set it down) As for breaking an emulsion if you have the time just leave the sep-funnel somewhere and wait a few days I seem to recall the first and last time I shook a sep-funnel the lab tech added some salt to the water/diethyl ether emulsion however I'm not clear on this Finally consider sacrificing part of your product by drawing the funnel off to the very base of where the emulsion begins draining the emulsion layer entirely and then taking the remainder If you have blobs of one phase in the other you may be able to remove them with a pipette
4078,chemistry,Which nuclei you should consider as neighboring atoms for the multiplet splitting depends on the size of the coupling constant The coupling constant are usually named after the number of bonds between the coupling nuclei so a coupling between two hydrogens that are three bonds apart from each other would be a $\mathrm{^3J_{HH}}$-coupling In an alkyl chain like CH 3 CH 2 the coupling between the CH2 and the CH3 hydrogens would be a $\mathrm{^3J}$-coupling that is about 7 Hz large Couplings over more than three bonds are usually not observed because they are smaller than the linewidth of the signals in your NMR spectrum The exception to that you're likely to encounter are couplings along C=C double bonds where you can even see $\mathrm{^4J}$-couplings or more So the simplified rule would be that couplings along three bonds are visible couplings along more than three bonds are only visible when there is at least one C=C double bond along the way The concepts of chemical and magnetic equivalence are essential to understanding how different multiplicities arise Chemical equivalence means there exists a symmetry operation that exchanges those nuclei Magnetically equivalent nuclei additionally need to have identical couplings to all other spins in the molecule Magnetically equivalent nuclei don't couple to each other In propane the hydrogens of both CH 3 groups are three bonds away from the hydrogens of the CH 2 group so the coupling between those is visible in the NMR spectrum The hydrogens of each CH 3 group are magnetically equivalent due to the fast rotation along the C–C bond and the two CH 3 groups should also be magnetically equivalant So you have 6 magnetically equivalent hydrogens that couple to your CH 2 hydrogens The result of that is a splitting into a septet (7) The OH-group is an interesting exception as you would expect it to lead to a visible coupling on hydrogens connected to the same carbon but you don't observe that under most conditions The reason is that the OH is acidic enough that the hydrogen exchanges quickly with the solvent so the hydrogen dissasociates and associates quickly This happens too fast for NMR so the other nuclei only see the average OH-hydrogen This eliminates the coupling to the OH and it is also the reason why the OH-signal is often very broad or even completely gone in NMR spectra
21319,chemistry,Permeation of protons potassium ions and small polar molecules through phospholipid bilayers as a function of membrane thickness Reported values for proton permeability coefficients vary over a wide range from $10^{-2} \ \mathrm{cm/s}$ to $10^{-7} \ \mathrm{cm/s}$ (Nichols and Deamer 1980; Nichols et al 1980; Biegel and Gould 1981; Elamrani and Blume 1983; Grzesiek and Dencher 1986; Perkins and Cafiso 1986; Norris and Powell 1990) This variation relates to the use of different techniques lipids and bilayer systems (liposomes and planar bilayers) or different pH ranges (Perkins and Cafiso 1986) The proton data of this study agree with the higher reported values As revealed by Fig 4 proton permeability coefficients strongly depend on membrane thickness starting at a maximum value of $1 3 \cdot 10^{-2} \ \mathrm{cm/s}$ for the shortest lipid and steadily decreasing to a value of $4 9 \cdot 10^{-5} \mathrm{cm/s}$ for the longest lipid It follows that proton permeability decreases by a factor of approximately 250 as the thickness of the hydrophobic region is increased from $20 \ \mathring{\mathrm{A}}$ to $37 \ \mathring{\mathrm{A}}$
4318,chemistry,I'm not sure why you're wanting to exert so much effort to find the charge of compounds If you really want to know the charge determine it more directly Electrophoresis can allow you to do so A charged species is put in a capillary tube that is in between a cathode an an anode When a charged species is subjected to an electric field it will experience a force proportional to its charge and the field strength Drag forces present in the solvent are also a consideration in this setup and they depend on the size of your ion as well as viscosity of your solvent One also has to worry about Joule heating as an increase in temperature will cause poor reproducibility Picking a suitable detector is fun but hopefully you can get by with the common UV-vis detector So if you can find a suitable setup know the radius of your ion and know the time between injection of your sample and its arrival at a detector you can at least determine its effective charge
4077,chemistry,The molecular origin of the Hofmeister series is not well understood and still a very active area of research For example see the upcoming Faraday discussion conference The syllabus for the conference says Although it is now clear that the Hofmeister series is intimately connected with ion hydration in homogeneous and heterogeneous environments and with ion pairing the molecular origin of these effects has been poorly understood Biochemists and physical chemists have been typically using the term Hofmeister series to put a label on ion specific behaviour in various environments rather than to reach a molecular level understanding and consequently an ability to predict a particular effect of a specific salt ion (So this is not an answer but rather too long for a comment…)
4086,chemistry,Some information on Side chain oxidation in alkylbenzenes is available here http //www chemguide co uk/organicprops/arenes/other html An alkylbenzene is simply a benzene ring with an alkyl group attached to it Methylbenzene is the simplest alkylbenzene Alkyl groups are usually fairly resistant to oxidation However when they are attached to a benzene ring they are easily oxidised by an alkaline solution of potassium manganate(VII) (potassium permanganate) Methylbenzene is heated under reflux with a solution of potassium manganate(VII) made alkaline with sodium carbonate The purple colour of the potassium manganate(VII) is eventually replaced by a dark brown precipitate of manganese(IV) oxide The mixture is finally acidified with dilute sulphuric acid Overall the methylbenzene is oxidised to benzoic acid Interestingly any alkyl group is oxidised back to a -COOH group on the ring under these conditions So for example propylbenzene is also oxidised to benzoic acid A Chemistry student at UBC did his doctorate on the mechanism https //circle ubc ca/handle/2429/32304 and for the pdf see https //circle ubc ca/bitstream/handle/2429/32304/UBC_1973_A1%20S65 pdf sequence=1 It was found that the most vigorous oxidant was permanganyl ion (MnO??) with some contributing oxidation by both permanganic acid (HMnO?) and permanganate ion (MnO??) in the case of easily oxidized compounds such as alcohols aldehydes or enols The mechanism of the acidic permanganate oxidation of alkanes (ethane to n-tridecane) was found to proceed via rate-determining homolytic carbon-hydrogen bond scission as depicted below [See Thesis for Diagrams] The -mechanism of arene oxidation was shown to proceed via rate-determining electrophilic attack by permanganyl ion on the aromatic ring to yield ring degradation products Phenols are believed to be intermediates in this process as depicted below [See Thesis for Diagrams] The mechanisms of the oxidation of alcohols ketones aldehydes and formic acid were determined and shown to be consistent with mechanisms previously established under other conditions
4101,chemistry,Copper (II) is almost always blue so I'm not sure how much luck you'll have trying to change the color CuCl$_2$ is one of the few solutions I can think of off the top of my head that isn't blue - it's more greenish-blue CuCl$_2$ can be made via electrolysis of NaCl and copper plates You could also make CuCl$_2$ if you add hydrochloric acid and some NaCl
4173,chemistry,This question raises more important issues than just the technical why methyl ester so I'll address those too The easiest explanation for their focus on the methyl ester is that the ethyl ester just isn't nearly as sweet This report says it is approximately 10x less sweet (see Table VI on page 2689 and the entry 'Asp-Phe-OEt' with ++ being defined on pg 2684) It's an easy economic choice between the two assuming the only difference is sweetness/g but you're also worried about the perceived safety concerns of the methyl derivative A toxicology class I once took can mostly be summed up by a cliche phrase the dose makes the poison Even too much of a good thing is by definition a bad thing for example too much oxygen water or even the sun can lead to death We also say that too little of any compound won't cause measurable harm It's correct to say that aspartame will be metabolized into amino acids and methanol Methanol itself is toxic in high doses in the same manner ethanol is by acting as a CNS depressant This acute poisoning can cause respiratory failure or other medical emergencies such as kidney failure Ethanol poisoning occurs in microorganisms too it has been proposed that some yeast produce ethanol as a means of eliminating competition This would have been potentially deadly for a prehistoric mammal too if it were not for enzymes which metabolize ethanol called alcohol dehydrogenase ADH lead to biochemical pathways that allow the safe removal of ethanol but methanol is a different case ADH instead make formaldehyde which is then converted to formic acid by ALDH Formic acid in large quantities is used in the animal kingdom as a weapon most notably in bee venom and from the bites of a fire ant In low quantities it is fairly benign Formaldehyde is just a nasty chemical Both are produced in the body as a natural response to methanol and it's easy to see how too much of either couldn't possibly be desirable The body also has ways to eliminate these toxic metabolites assuming you don't overwhelm these systems Hence why a sufficiently small amount of methanol won't make you blind Researchers have measured the amount of these undesirable metabolites in the blood after having people like me ingest nearly 1 8 g of aspartame in one sitting Then they looked at urine and blood concentrations and they couldn't detect any formic acid in the blood but they could clearly see it in their urine for up to 8 hours after a dose This evidence suggests that acute methanol poisoning isn't going to happen after a ~ 200 lbs person ingests 1 8 g of aspartame Let's stop for a second and put this in terms of something we can imagine I don't have any reliable numbers but let's just say that for a 12 oz diet pop there are 200 mg of aspartame That means for every liter of pop there are approximately 564 mg of aspartame That means 3 liters of pop would get me to 1 8 g of aspartame That means I would need to drink more than 3 L in one sitting to overwhelm the excretion systems This suggests an acute poisoning isn't very plausible There is however long-term toxicity to consider as well This is a much more difficult que
4095,chemistry,I am not an expert in the field but a quick literature check turns up a good amount of papers on the topic In particular I found this paper [1] which nicely answers the question for guanine So in the gas phase the most stable enol tautomer has a 0 9 kcal/mol free energy difference with the most stable keto tautomer That free energy difference is very exacerbated in aqueous solution with now a ?G° = 8 7 kcal/mol We also notice that the most stable keto tautomer is not the same in the gas phase and in solution and that both keto and enol have many tautomers close in free energy showing the limits of the simple keto vs enol line of thought Regarding uracil the first reference that comes up in a bibliographic search is this paper [2] I only quote the abstract The effects of the solvent on the tautomeric equilibria of cytosine and uracil are studied using Onsager's reaction field model in the framework of density functional theory […] Our results are in good agreement with available experimental results and confirm that the polarization of the solute by the continuum has important effects on the absolute and relative solvation energies pKa Values of Guanine in Water Density Functional Theory Calculations Combined with Poisson-Boltzmann Continuum-Solvation Model Y H Jang et al J Phys Chem B 2003 DOI 10 1021/jp020774x Solvent effects in density functional calculations of uracil and cytosine tautomerism L Paglieri et al Quantum Chem 2004 DOI 10 1002/qua 560560517
4097,chemistry,Other than the excellent answer by F'x there is also actual spectroscopy specifically UV/Vis spectroscopy This'll only work if the metal has transitions in the right range though -- transition metals lanthanides and actinides are usually fine s or p -block metals and metalloids probably not Then you're looking for the absorption/transmission spectrum of the ion and the metal separately and how much of each there is in a combined spectrum It's not strictly quantitative but you can get a good idea of the ratios
